#                                           Drag Simulation                                          #
#| V0 = 10.000000 | G = 9.810000 | Sx0 = 0.000000 | Sy0 = 0.000000 | Theta = 60.000000 | M = 1.000000 | K = 0.200000 | Collision = 1 |#
######################################################################################################
# |     Sx     |     Sy     |     Vx     |     Vy     |     Ec     |     Time     | #
     9.580430   2.722120     3.080070   -0.177585   4.759183    2.419998
     9.611169   2.719367     3.073910   -0.275330   4.762364    2.429998
     9.641847   2.715638     3.067762   -0.372879   4.775101    2.439998
     9.672462   2.710936     3.061626   -0.470234   4.797338    2.449998
     9.703017   2.705262     3.055503   -0.567393   4.829017    2.459998
     9.733511   2.698618     3.049392   -0.664358   4.870082    2.469998
     9.763944   2.691007     3.043293   -0.761130   4.920477    2.479998
     9.794315   2.682430     3.037207   -0.857708   4.980144    2.489998
     9.824627   2.672889     3.031132   -0.954092   5.049028    2.499998
     9.854877   2.662386     3.025070   -1.050284   5.127073    2.509998
     9.885068   2.650923     3.019020   -1.146283   5.214224    2.519998
     9.915197   2.638502     3.012982   -1.242091   5.310425    2.529998
     9.945267   2.625125     3.006956   -1.337707   5.415622    2.539998
     9.975276   2.610794     3.000942   -1.433131   5.529760    2.549998
     10.005225   2.595510     2.994940   -1.528365   5.652784    2.559998
     10.035114   2.579276     2.988950   -1.623408   5.784640    2.569998
     10.064944   2.562094     2.982973   -1.718262   5.925274    2.579998
     10.094714   2.543964     2.977007   -1.812925   6.074633    2.589998
     10.124425   2.524890     2.971053   -1.907399   6.232663    2.599998
     10.154076   2.504874     2.965111   -2.001684   6.399311    2.609998
     10.183667   2.483916     2.959180   -2.095781   6.574523    2.619998
     10.213200   2.462019     2.953262   -2.189690   6.758249    2.629998
     10.242673   2.439185     2.947356   -2.283410   6.950434    2.639998
     10.272087   2.415416     2.941461   -2.376944   7.151026    2.649998
     10.301443   2.390713     2.935578   -2.470290   7.359974    2.659998
     10.330740   2.365078     2.929707   -2.563449   7.577227    2.669998
     10.359979   2.338514     2.923847   -2.656422   7.802731    2.679998
     10.389158   2.311022     2.918000   -2.749209   8.036437    2.689998
     10.418280   2.282604     2.912164   -2.841811   8.278294    2.699998
     10.447343   2.253262     2.906339   -2.934227   8.528249    2.709998
     10.476348   2.222997     2.900527   -3.026459   8.786254    2.719998
     10.505295   2.191812     2.894726   -3.118506   9.052258    2.729998
     10.534184   2.159708     2.888936   -3.210369   9.326210    2.739998
     10.563016   2.126688     2.883158   -3.302048   9.608062    2.749998
     10.591790   2.092752     2.877392   -3.393544   9.897763    2.759998
     10.620506   2.057904     2.871637   -3.484857   10.195264    2.769998
     10.649165   2.022144     2.865894   -3.575987   10.500516    2.779998
     10.677767   1.985474     2.860162   -3.666935   10.813471    2.789998
     10.706311   1.947897     2.854442   -3.757701   11.134079    2.799998
     10.734798   1.909415     2.848733   -3.848286   11.462292    2.809998
     10.763228   1.870028     2.843035   -3.938689   11.798061    2.819998
     10.791602   1.829738     2.837349   -4.028912   12.141342    2.829998
     10.819919   1.788549     2.831675   -4.118954   12.492083    2.839998
     10.848179   1.746461     2.826011   -4.208816   12.850237    2.849998
     10.876383   1.703476     2.820359   -4.298499   13.215759    2.859998
     10.904530   1.659596     2.814719   -4.388001   13.588599    2.869998
     10.932620   1.614823     2.809089   -4.477325   13.968713    2.879998
     10.960655   1.569158     2.803471   -4.566471   14.356052    2.889998
     10.988634   1.522604     2.797864   -4.655437   14.750571    2.899998
     11.016557   1.475161     2.792269   -4.744226   15.152224    2.909998
     11.044424   1.426833     2.786684   -4.832838   15.560966    2.919998
     11.072235   1.377620     2.781111   -4.921272   15.976749    2.929998
     11.099991   1.327525     2.775548   -5.009530   16.399529    2.939998
     11.127691   1.276549     2.769997   -5.097610   16.829260    2.949998
     11.155335   1.224694     2.764457   -5.185515   17.265898    2.959998
     11.182924   1.171961     2.758929   -5.273244   17.709396    2.969998
